lead_id,lead_date,patient_id,lead_source,campaign,clinic,lead_status,first_response_minutes,appointment_booked,appointment_date
L08013,2025-08-23,,Google Ads,Invisalign,Clinic C,Contacted - No Appointment,35,No,
L08014,2025-08-29,P08014,Google Organic,Dental Implant,Clinic A,Appointment Booked,8,Yes,2025-02-09
L08015,2025-11-28,,Referral,General Dentistry,Clinic C,Contacted - No Appointment,10,No,
L08016,2025-12-20,,Google Ads,Dental Implant,Clinic A,Contacted - No Appointment,14,No,
L08017,2025-03-28,P08017,Instagram,Dental Implant,Clinic D,Appointment Booked,10,Yes,2025-09-04
L08018,2025-07-31,P08018,Instagram,General Dentistry,Clinic D,Appointment Booked,25,Yes,2025-11-08
L08019,2025-11-02,,Google Ads,General Dentistry,Clinic B,Contacted - No Appointment,38,No,
L08020,2025-11-15,P08020,Facebook,Teeth Whitening,Clinic A,Appointment Booked,40,Yes,
L08021,2025-03-02,,Referral,Dental Implant,Clinic B,Contacted - No Appointment,15,No,
L08022,2025-11-21,,Instagram,Invisalign,Clinic B,Contacted - No Appointment,11,No,
L08023,2025-02-27,,Referral,General Dentistry,Clinic B,Contacted - No Appointment,36,No,
L08024,2025-11-20,P08024,Google Organic,Teeth Whitening,Clinic B,Appointment Booked,7,Yes,2025-03-12
L08025,2025-06-16,,Google Ads,Dental Crown,Clinic C,Contacted - No Appointment,33,No,
L08026,2025-12-06,P08026,Google Ads,Invisalign,Clinic A,Appointment Booked,25,Yes,
L08027,2025-03-29,P08027,Google Organic,Dental Implant,Clinic D,Appointment Booked,24,Yes,2025-01-04
L08028,2025-10-10,,Instagram,Dental Implant,Clinic D,Contacted - No Appointment,11,No,
L08029,2025-01-11,P08029,Google Ads,Dental Crown,Clinic B,Appointment Booked,31,Yes,
L08030,2025-12-28,P08030,Instagram,Dental Implant,Clinic D,Appointment Booked,19,Yes,2026-03-01
L08031,2025-07-07,,Google Organic,General Dentistry,Clinic A,Contacted - No Appointment,32,No,
L08032,2025-05-22,P08032,Google Organic,Invisalign,Clinic A,Appointment Booked,5,Yes,
L08033,2025-07-02,,Google Ads,Teeth Whitening,Clinic C,Contacted - No Appointment,2,No,
L08034,2025-05-30,,Google Ads,Dental Implant,Clinic B,Not Contacted/Cold,64,No,
L08035,2025-05-17,P08035,Referral,Root Canal,Clinic C,Appointment Booked,4,Yes,
L08036,2025-06-03,,Referral,Dental Implant,Clinic D,Contacted - No Appointment,43,No,
L08037,2025-08-05,P08037,Facebook,Teeth Whitening,Clinic D,Appointment Booked,29,Yes,
L08038,2025-04-06,,Google Organic,Dental Crown,Clinic C,Contacted - No Appointment,31,No,
L08039,2025-09-07,P08039,Google Ads,Dental Implant,Clinic D,Appointment Booked,3,Yes,
L08040,2025-05-04,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,27,No,
L08041,2025-01-12,,Google Ads,Root Canal,Clinic A,Contacted - No Appointment,18,No,
L08042,2025-04-13,P08042,Google Ads,General Dentistry,Clinic C,Appointment Booked,7,Yes,
L08043,2025-11-26,,Referral,General Dentistry,Clinic B,Contacted - No Appointment,12,No,
L08044,2025-09-13,P08044,Instagram,General Dentistry,Clinic B,Appointment Booked,16,Yes,
L08045,2025-02-27,,Google Ads,Dental Implant,Clinic B,Contacted - No Appointment,15,No,
L08046,2025-02-04,,Google Organic,Dental Implant,Clinic C,Not Contacted/Cold,53,No,
L08047,2025-05-04,,Google Organic,General Dentistry,Clinic A,Contacted - No Appointment,14,No,
L08048,2025-01-16,,Google Ads,Root Canal,Clinic C,Contacted - No Appointment,39,No,
L08049,2025-09-29,,Instagram,Invisalign,Clinic A,Contacted - No Appointment,23,No,
L08050,2025-04-13,,Google Organic,Teeth Whitening,Clinic A,Contacted - No Appointment,4,No,
L08051,2025-05-05,P08051,Google Organic,Invisalign,Clinic B,Appointment Booked,6,Yes,2025-07-05
L08052,2025-01-14,,Google Organic,Teeth Whitening,Clinic A,Contacted - No Appointment,5,No,
L08053,2025-04-27,,Google Ads,General Dentistry,Clinic D,Contacted - No Appointment,23,No,
L08054,2025-09-11,P08054,Facebook,Teeth Whitening,Clinic A,Appointment Booked,27,Yes,
L08055,2025-03-27,P08055,Google Organic,Invisalign,Clinic A,Appointment Booked,11,Yes,
L08056,2025-01-27,,Referral,Root Canal,Clinic C,Contacted - No Appointment,30,No,
L08057,2025-01-21,P08057,Google Ads,Root Canal,Clinic B,Appointment Booked,23,Yes,
L08058,2025-04-21,,Google Ads,Root Canal,Clinic A,Contacted - No Appointment,33,No,
L08059,2025-04-24,P08059,Referral,Dental Implant,Clinic A,Appointment Booked,23,Yes,
L08060,2025-06-30,,Facebook,Root Canal,Clinic D,Contacted - No Appointment,28,No,
L08061,2025-06-18,P08061,Facebook,Root Canal,Clinic C,Appointment Booked,13,Yes,
L08062,2025-11-25,P08062,Facebook,Root Canal,Clinic B,Appointment Booked,19,Yes,2025-04-12
L08063,2025-12-22,,Facebook,Teeth Whitening,Clinic B,Contacted - No Appointment,10,No,
L08064,2025-05-19,,Facebook,Root Canal,Clinic B,Not Contacted/Cold,54,No,
L08065,2025-01-07,,Instagram,Invisalign,Clinic B,Contacted - No Appointment,29,No,
L08066,2025-06-17,P08066,Google Ads,Dental Crown,Clinic C,Appointment Booked,22,Yes,
L08067,2025-04-19,P08067,Referral,Teeth Whitening,Clinic D,Appointment Booked,5,Yes,
L08068,2025-09-25,,Referral,Invisalign,Clinic A,Contacted - No Appointment,38,No,
L08069,2025-09-20,,Referral,Dental Crown,Clinic D,Contacted - No Appointment,43,No,
L08070,2025-06-24,,Referral,Dental Implant,Clinic A,Contacted - No Appointment,7,No,
L08071,2025-06-14,,Instagram,Invisalign,Clinic A,Contacted - No Appointment,18,No,
L08072,2025-03-30,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,21,No,
L08073,2025-03-02,P08073,Google Ads,General Dentistry,Clinic A,Appointment Booked,9,Yes,2025-05-03
L08074,2025-08-28,,Google Ads,Dental Crown,Clinic D,Contacted - No Appointment,13,No,
L08075,2025-12-14,P08075,Facebook,Teeth Whitening,Clinic B,Appointment Booked,12,Yes,
L08076,2025-02-08,,Facebook,General Dentistry,Clinic A,Contacted - No Appointment,37,No,
L08077,2025-02-02,,Referral,General Dentistry,Clinic D,Not Contacted/Cold,50,No,
L08078,2025-02-08,,Facebook,Root Canal,Clinic D,Contacted - No Appointment,16,No,
L08079,2025-05-06,P08079,Facebook,Dental Crown,Clinic D,Appointment Booked,26,Yes,2025-10-05
L08080,2025-06-21,P08080,Google Organic,Root Canal,Clinic D,Appointment Booked,4,Yes,
L08081,2025-11-07,P08081,Google Ads,Dental Implant,Clinic A,Appointment Booked,42,Yes,
L08082,2025-05-14,P08082,Referral,Root Canal,Clinic D,Appointment Booked,27,Yes,
L08083,2025-01-19,,Facebook,Teeth Whitening,Clinic C,Contacted - No Appointment,21,No,
L08084,2025-08-09,,Google Ads,Teeth Whitening,Clinic D,Contacted - No Appointment,17,No,
L08085,2025-08-23,,Referral,General Dentistry,Clinic D,Contacted - No Appointment,10,No,
L08086,2025-02-04,,Instagram,Dental Implant,Clinic B,Contacted - No Appointment,37,No,
L08087,2025-09-05,P08087,Facebook,Root Canal,Clinic D,Appointment Booked,28,Yes,2025-08-09
L08088,2025-08-21,,Instagram,Dental Implant,Clinic B,Contacted - No Appointment,33,No,
L08089,2025-09-17,,Google Organic,Invisalign,Clinic B,Contacted - No Appointment,20,No,
L08090,2025-02-06,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,40,No,
L08091,2025-11-17,,Referral,Root Canal,Clinic D,Contacted - No Appointment,11,No,
L08092,2025-10-21,P08092,Referral,Teeth Whitening,Clinic B,Appointment Booked,47,Yes,
L08093,2025-10-24,,Instagram,Dental Implant,Clinic C,Contacted - No Appointment,39,No,
L08094,2025-11-29,,Google Organic,Root Canal,Clinic B,Contacted - No Appointment,23,No,
L08095,2025-01-10,,Referral,Dental Crown,Clinic D,Contacted - No Appointment,9,No,
L08096,2025-09-11,,Facebook,Dental Implant,Clinic B,Contacted - No Appointment,37,No,
L08097,2025-04-04,P08097,Referral,Invisalign,Clinic D,Appointment Booked,10,Yes,2025-07-04
L08098,2025-01-07,,Google Organic,Dental Implant,Clinic D,Contacted - No Appointment,15,No,
L08099,2025-12-09,,Facebook,Dental Crown,Clinic B,Contacted - No Appointment,6,No,
L08100,2025-08-07,,Google Organic,General Dentistry,Clinic B,Contacted - No Appointment,9,No,
L08101,2025-12-23,P08101,Facebook,General Dentistry,Clinic C,Appointment Booked,21,Yes,
L08102,2025-04-28,,Google Ads,General Dentistry,Clinic D,Not Contacted/Cold,50,No,
L08103,2025-02-19,P08103,Google Organic,General Dentistry,Clinic D,Appointment Booked,25,Yes,
L08104,2025-06-15,,Instagram,General Dentistry,Clinic A,Contacted - No Appointment,26,No,
L08105,2025-02-03,,Google Organic,Dental Crown,Clinic D,Contacted - No Appointment,25,No,
L08106,2025-10-23,,Google Ads,Root Canal,Clinic B,Contacted - No Appointment,28,No,
L08107,2025-12-19,P08107,Facebook,Root Canal,Clinic C,Appointment Booked,30,Yes,
L08108,2025-04-15,,Google Organic,Teeth Whitening,Clinic D,Contacted - No Appointment,37,No,
L08109,2025-10-11,P08109,Referral,Invisalign,Clinic A,Appointment Booked,44,Yes,
L08110,2025-03-30,P08110,Referral,Dental Implant,Clinic D,Appointment Booked,12,Yes,2025-03-04
L08111,2025-07-17,P08111,Referral,General Dentistry,Clinic C,Appointment Booked,35,Yes,
L08112,2025-11-05,P08112,Google Ads,Dental Implant,Clinic D,Appointment Booked,50,Yes,2025-08-11
L08113,2025-01-21,,Google Organic,General Dentistry,Clinic A,Contacted - No Appointment,14,No,
L08114,2025-04-16,P08114,Google Ads,Teeth Whitening,Clinic B,Appointment Booked,9,Yes,
L08115,2025-09-26,P08115,Google Ads,Invisalign,Clinic D,Appointment Booked,38,Yes,2025-02-10
L08116,2025-12-20,,Google Ads,Dental Crown,Clinic A,Not Contacted/Cold,48,No,
L08117,2025-09-10,,Referral,Teeth Whitening,Clinic A,Contacted - No Appointment,15,No,
L08118,2025-12-27,,Google Ads,Invisalign,Clinic D,Contacted - No Appointment,44,No,
L08119,2025-03-15,P08119,Google Ads,Teeth Whitening,Clinic B,Appointment Booked,43,Yes,
L08120,2025-03-20,,Google Ads,Teeth Whitening,Clinic D,Contacted - No Appointment,17,No,
L08121,2025-01-09,,Instagram,Invisalign,Clinic A,Contacted - No Appointment,12,No,
L08122,2025-07-01,P08122,Referral,Dental Implant,Clinic B,Appointment Booked,13,Yes,
L08123,2025-10-27,P08123,Facebook,Invisalign,Clinic D,Appointment Booked,22,Yes,2025-10-11
L08124,2025-07-23,,Facebook,Invisalign,Clinic C,Contacted - No Appointment,11,No,
L08125,2025-04-13,,Google Ads,Dental Implant,Clinic C,Contacted - No Appointment,8,No,
L08126,2025-11-28,,Google Ads,Teeth Whitening,Clinic C,Contacted - No Appointment,12,No,
L08127,2025-03-18,,Google Ads,Root Canal,Clinic D,Contacted - No Appointment,36,No,
L08128,2025-06-26,,Facebook,General Dentistry,Clinic A,Contacted - No Appointment,18,No,
L08129,2025-05-25,,Instagram,Invisalign,Clinic B,Contacted - No Appointment,10,No,
L08130,2025-10-06,,Google Ads,Root Canal,Clinic A,Contacted - No Appointment,22,No,
L08131,2025-12-26,,Google Organic,Dental Crown,Clinic C,Contacted - No Appointment,24,No,
L08132,2025-10-07,,Referral,General Dentistry,Clinic A,Contacted - No Appointment,7,No,
L08133,2025-10-10,,Google Ads,Root Canal,Clinic B,Contacted - No Appointment,2,No,
L08134,2025-11-18,,Google Ads,Root Canal,Clinic B,Contacted - No Appointment,4,No,
L08135,2025-09-15,,Google Organic,General Dentistry,Clinic A,Contacted - No Appointment,13,No,
L08136,2025-06-06,P08136,Google Ads,Invisalign,Clinic A,Appointment Booked,43,Yes,2025-07-06
L08137,2025-01-04,,Facebook,Dental Implant,Clinic C,Not Contacted/Cold,51,No,
L08138,2025-08-28,,Facebook,Root Canal,Clinic B,Contacted - No Appointment,4,No,
L08139,2025-12-02,P08139,Referral,Teeth Whitening,Clinic D,Appointment Booked,27,Yes,2025-08-12
L08140,2025-01-04,,Instagram,Dental Implant,Clinic C,Contacted - No Appointment,10,No,
L08141,2025-09-17,P08141,Google Ads,Dental Crown,Clinic A,Appointment Booked,11,Yes,
L08142,2025-08-28,,Google Ads,Dental Crown,Clinic C,Contacted - No Appointment,15,No,
L08143,2025-12-10,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,13,No,
L08144,2025-04-12,,Facebook,Invisalign,Clinic D,Contacted - No Appointment,11,No,
L08145,2025-01-29,P08145,Facebook,Invisalign,Clinic D,Appointment Booked,33,Yes,2025-02-02
L08146,2025-06-25,,Google Organic,Root Canal,Clinic C,Contacted - No Appointment,19,No,
L08147,2025-02-22,P08147,Facebook,Root Canal,Clinic C,Appointment Booked,15,Yes,2025-04-03
L08148,2025-03-28,,Facebook,Teeth Whitening,Clinic A,Contacted - No Appointment,11,No,
L08149,2025-11-21,,Facebook,Dental Crown,Clinic B,Contacted - No Appointment,35,No,
L08150,2025-02-02,,Google Ads,Teeth Whitening,Clinic D,Contacted - No Appointment,9,No,
L08151,2025-03-30,P08151,Referral,General Dentistry,Clinic A,Appointment Booked,9,Yes,2025-06-04
L08152,2025-03-06,,Google Ads,General Dentistry,Clinic B,Contacted - No Appointment,15,No,
L08153,2025-09-26,,Google Ads,Root Canal,Clinic B,Contacted - No Appointment,37,No,
L08154,2025-09-14,,Google Ads,General Dentistry,Clinic C,Not Contacted/Cold,48,No,
L08155,2025-12-20,P08155,Facebook,Invisalign,Clinic B,Appointment Booked,17,Yes,
L08156,2025-09-01,P08156,Referral,Teeth Whitening,Clinic D,Appointment Booked,9,Yes,2025-09-09
L08157,2025-08-14,,Google Ads,Root Canal,Clinic A,Not Contacted/Cold,52,No,
L08158,2025-05-20,,Facebook,Teeth Whitening,Clinic B,Not Contacted/Cold,65,No,
L08159,2025-11-19,,Google Ads,Root Canal,Clinic C,Contacted - No Appointment,25,No,
L08160,2025-10-20,,Google Organic,Teeth Whitening,Clinic A,Contacted - No Appointment,43,No,
L08161,2025-04-16,,Instagram,General Dentistry,Clinic C,Contacted - No Appointment,11,No,
L08162,2025-03-06,,Google Organic,Teeth Whitening,Clinic A,Contacted - No Appointment,10,No,
L08163,2025-01-11,,Facebook,Teeth Whitening,Clinic A,Contacted - No Appointment,20,No,
L08164,2025-07-15,,Referral,Dental Implant,Clinic A,Contacted - No Appointment,18,No,
L08165,2025-05-03,,Facebook,Invisalign,Clinic D,Not Contacted/Cold,54,No,
L08166,2025-11-26,,Facebook,General Dentistry,Clinic C,Contacted - No Appointment,14,No,
L08167,2025-04-09,P08167,Google Organic,Dental Crown,Clinic D,Appointment Booked,17,Yes,
L08168,2025-01-17,P08168,Facebook,Dental Crown,Clinic B,Appointment Booked,30,Yes,
L08169,2025-08-04,,Google Ads,Root Canal,Clinic C,Contacted - No Appointment,28,No,
L08170,2025-08-14,P08170,Facebook,Dental Implant,Clinic B,Appointment Booked,7,Yes,
L08171,2025-12-20,P08171,Google Ads,Root Canal,Clinic D,Appointment Booked,36,Yes,2026-02-01
L08172,2025-04-27,,Facebook,Root Canal,Clinic C,Contacted - No Appointment,11,No,
L08173,2025-08-26,,Instagram,Invisalign,Clinic C,Not Contacted/Cold,48,No,
L08174,2025-01-06,P08174,Google Ads,Dental Implant,Clinic A,Appointment Booked,24,Yes,
L08175,2025-12-14,,Instagram,Root Canal,Clinic C,Contacted - No Appointment,19,No,
L08176,2025-04-09,,Referral,Dental Crown,Clinic B,Not Contacted/Cold,56,No,
L08177,2025-07-13,P08177,Facebook,Invisalign,Clinic D,Appointment Booked,8,Yes,
L08178,2025-07-31,P08178,Google Ads,Dental Crown,Clinic A,Appointment Booked,6,Yes,2025-07-08
L08179,2025-08-01,P08179,Referral,General Dentistry,Clinic B,Appointment Booked,43,Yes,2025-10-08
L08180,2025-04-24,P08180,Google Organic,Root Canal,Clinic B,Appointment Booked,38,Yes,
L08181,2025-12-23,,Google Ads,General Dentistry,Clinic A,Not Contacted/Cold,60,No,
L08182,2025-06-11,,Facebook,General Dentistry,Clinic A,Contacted - No Appointment,40,No,
L08183,2025-07-13,,Google Organic,Dental Implant,Clinic D,Contacted - No Appointment,22,No,
L08184,2025-12-20,,Instagram,Dental Implant,Clinic C,Contacted - No Appointment,11,No,
L08185,2025-12-01,P08185,Instagram,Root Canal,Clinic D,Appointment Booked,28,Yes,2025-11-12
L08186,2025-02-07,P08186,Instagram,Dental Crown,Clinic D,Appointment Booked,14,Yes,
L08187,2025-09-06,P08187,Google Organic,Root Canal,Clinic B,Appointment Booked,5,Yes,
L08188,2025-06-09,,Facebook,Invisalign,Clinic C,Contacted - No Appointment,10,No,
L08189,2025-11-28,,Google Organic,Dental Crown,Clinic A,Contacted - No Appointment,11,No,
L08190,2025-08-22,P08190,Referral,Dental Implant,Clinic D,Appointment Booked,26,Yes,
L08191,2025-10-10,P08191,Facebook,General Dentistry,Clinic B,Appointment Booked,5,Yes,
L08192,2025-10-11,,Google Organic,Invisalign,Clinic B,Contacted - No Appointment,6,No,
L08193,2025-04-28,P08193,Google Ads,General Dentistry,Clinic B,Appointment Booked,12,Yes,2025-08-05
L08194,2025-02-11,,Google Ads,Dental Implant,Clinic B,Contacted - No Appointment,10,No,
L08195,2025-11-15,,Referral,Invisalign,Clinic A,Contacted - No Appointment,22,No,
L08196,2025-06-26,,Google Ads,Invisalign,Clinic B,Contacted - No Appointment,14,No,
L08197,2025-08-28,P08197,Google Ads,General Dentistry,Clinic D,Appointment Booked,15,Yes,2025-10-09
L08198,2025-06-24,,Facebook,Dental Implant,Clinic D,Contacted - No Appointment,32,No,
L08199,2025-04-30,P08199,Facebook,Dental Crown,Clinic B,Appointment Booked,36,Yes,2025-03-05
L08200,2025-05-31,P08200,Instagram,General Dentistry,Clinic B,Appointment Booked,11,Yes,
L08201,2025-11-21,P08201,Google Ads,Dental Crown,Clinic D,Appointment Booked,26,Yes,2025-05-12
L08202,2025-06-08,,Google Ads,Root Canal,Clinic A,Contacted - No Appointment,9,No,
L08203,2025-01-15,P08203,Facebook,General Dentistry,Clinic D,Appointment Booked,32,Yes,
L08204,2025-11-28,,Facebook,General Dentistry,Clinic A,Contacted - No Appointment,8,No,
L08205,2025-07-27,P08205,Instagram,Root Canal,Clinic C,Appointment Booked,38,Yes,2025-04-08
L08206,2025-04-01,P08206,Instagram,Dental Crown,Clinic C,Appointment Booked,3,Yes,2025-09-04
L08207,2025-06-23,,Facebook,General Dentistry,Clinic C,Contacted - No Appointment,8,No,
L08208,2025-07-31,,Google Ads,General Dentistry,Clinic D,Contacted - No Appointment,12,No,
L08209,2025-08-06,,Google Organic,Root Canal,Clinic A,Contacted - No Appointment,14,No,
L08210,2025-09-06,P08210,Google Ads,General Dentistry,Clinic B,Appointment Booked,7,Yes,
L08211,2025-04-11,,Google Ads,Invisalign,Clinic C,Contacted - No Appointment,12,No,
L08212,2025-10-05,P08212,Google Organic,Root Canal,Clinic D,Appointment Booked,16,Yes,
L08213,2025-08-04,P08213,Google Ads,Dental Implant,Clinic A,Appointment Booked,3,Yes,2025-05-08
L08214,2025-04-20,,Facebook,Invisalign,Clinic D,Contacted - No Appointment,23,No,
L08215,2025-03-14,P08215,Facebook,Dental Crown,Clinic B,Appointment Booked,23,Yes,
L08216,2025-09-03,,Facebook,Root Canal,Clinic A,Contacted - No Appointment,37,No,
L08217,2025-10-20,,Facebook,Invisalign,Clinic D,Not Contacted/Cold,78,No,
L08218,2025-11-21,,Referral,Root Canal,Clinic A,Contacted - No Appointment,8,No,
L08219,2025-04-23,,Facebook,Root Canal,Clinic C,Contacted - No Appointment,42,No,
L08220,2025-02-02,P08220,Instagram,General Dentistry,Clinic A,Appointment Booked,6,Yes,
L08221,2025-06-12,,Referral,General Dentistry,Clinic B,Contacted - No Appointment,15,No,
L08222,2025-11-06,,Instagram,Root Canal,Clinic C,Contacted - No Appointment,24,No,
L08223,2025-02-27,,Instagram,General Dentistry,Clinic C,Contacted - No Appointment,24,No,
L08224,2025-11-07,P08224,Instagram,Invisalign,Clinic B,Appointment Booked,36,Yes,
L08225,2025-12-08,P08225,Facebook,Dental Crown,Clinic B,Appointment Booked,13,Yes,2025-12-12
L08226,2025-12-26,,Google Organic,General Dentistry,Clinic A,Contacted - No Appointment,20,No,
L08227,2025-10-17,,Google Ads,Root Canal,Clinic B,Contacted - No Appointment,21,No,
L08228,2025-04-07,P08228,Referral,Dental Crown,Clinic D,Appointment Booked,47,Yes,
L08229,2025-10-31,,Instagram,Invisalign,Clinic D,Contacted - No Appointment,18,No,
L08230,2025-12-02,,Google Organic,Invisalign,Clinic A,Contacted - No Appointment,13,No,
L08231,2025-05-26,,Google Ads,Dental Crown,Clinic A,Contacted - No Appointment,33,No,
L08232,2025-02-13,,Referral,General Dentistry,Clinic D,Contacted - No Appointment,18,No,
L08233,2025-07-01,P08233,Google Ads,Root Canal,Clinic C,Appointment Booked,37,Yes,2025-02-07
L08234,2025-04-11,,Google Organic,General Dentistry,Clinic C,Contacted - No Appointment,37,No,
L08235,2025-11-23,,Facebook,General Dentistry,Clinic D,Contacted - No Appointment,4,No,
L08236,2025-08-08,,Google Organic,Invisalign,Clinic B,Not Contacted/Cold,74,No,
L08237,2025-09-13,P08237,Instagram,Root Canal,Clinic B,Appointment Booked,6,Yes,
L08238,2025-06-10,,Google Ads,Dental Crown,Clinic D,Contacted - No Appointment,21,No,
L08239,2025-08-18,,Facebook,Root Canal,Clinic C,Contacted - No Appointment,11,No,
