date,platform,campaign,clinic,spend,impressions,clicks,leads
2025-11-18,Instagram,Invisalign,Clinic D,7453.66,107349,2784,18
2025-11-18,Google Ads,Root Canal,Clinic D,6551.31,110161,2768,30
2025-11-18,Google Ads,Dental Crown,Clinic D,3950.24,66892,3111,27
2025-11-18,Google Ads,Teeth Whitening,Clinic D,3487.68,41752,1847,31
2025-11-18,Google Ads,General Dentistry,Clinic D,5184.24,80667,3724,52
2025-11-19,Meta Ads,Dental Implant,Clinic A,9660.23,107405,3541,28
2025-11-19,Instagram,Invisalign,Clinic A,11434.84,103734,6523,24
2025-11-19,Google Ads,Root Canal,Clinic A,5514.5,58615,1960,34
2025-11-19,Google Ads,Dental Crown,Clinic A,4455.3,69969,2402,24
2025-11-19,Google Ads,Teeth Whitening,Clinic A,3462.44,49396,1332,28
2025-11-19,Meta Ads,General Dentistry,Clinic A,3679.16,35537,2144,31
2025-11-19,Google Ads,Dental Implant,Clinic B,10710.05,119477,5192,31
2025-11-19,Instagram,Invisalign,Clinic B,3531.03,56433,1507,6
2025-11-19,Google Ads,Root Canal,Clinic B,7118.67,103131,4764,38
2025-11-19,Google Ads,Dental Crown,Clinic B,2643.99,45984,2639,6
2025-11-19,Google Ads,Teeth Whitening,Clinic B,3607.21,55153,3082,31
2025-11-19,Google Ads,General Dentistry,Clinic B,5621.36,51207,2865,61
2025-11-19,Meta Ads,Dental Implant,Clinic C,8067.93,101525,5992,26
2025-11-19,Google Ads,Invisalign,Clinic C,8478.03,91634,3766,29
2025-11-19,Meta Ads,Root Canal,Clinic C,6897.76,80025,2825,38
2025-11-19,Meta Ads,Dental Crown,Clinic C,4811.49,50551,3023,23
2025-11-19,Meta Ads,Teeth Whitening,Clinic C,3519.49,55933,1643,27
2025-11-19,Meta Ads,General Dentistry,Clinic C,3892.29,67284,3168,41
2025-11-19,Meta Ads,Dental Implant,Clinic D,10968.26,153407,9466,33
2025-11-19,Meta Ads,Invisalign,Clinic D,9913.44,136597,7317,35
2025-11-19,Google Ads,Root Canal,Clinic D,4824.38,60329,2555,32
2025-11-19,Google Ads,Dental Crown,Clinic D,3195.44,30090,1623,13
2025-11-19,Meta Ads,Teeth Whitening,Clinic D,3789.12,63723,2904,36
2025-11-19,Google Ads,General Dentistry,Clinic D,5439.21,48679,2814,55
2025-11-20,Google Ads,Dental Implant,Clinic A,10388.75,151961,5400,35
2025-11-20,Instagram,Invisalign,Clinic A,8866.09,92297,4468,26
2025-11-20,Google Ads,Root Canal,Clinic A,7635.04,115327,7155,38
2025-11-20,Meta Ads,Dental Crown,Clinic A,5584.22,48928,1382,29
2025-11-20,Google Ads,Teeth Whitening,Clinic A,3877.6,54296,3382,36
2025-11-20,Google Ads,General Dentistry,Clinic A,3887.71,37632,1704,35
2025-11-20,Meta Ads,Dental Implant,Clinic B,7846.92,134270,7831,30
2025-11-20,Meta Ads,Invisalign,Clinic B,7908.94,117551,4326,20
2025-11-20,Google Ads,Root Canal,Clinic B,6171.85,58416,2360,35
2025-11-20,Google Ads,Dental Crown,Clinic B,5099.43,52287,2677,25
2025-11-20,Google Ads,Teeth Whitening,Clinic B,3533.61,50652,2396,29
2025-11-20,Google Ads,General Dentistry,Clinic B,4443.16,64845,1802,42
2025-11-20,Instagram,Dental Implant,Clinic C,6950.78,78770,4804,17
2025-11-20,Instagram,Invisalign,Clinic C,8289.8,87901,4801,24
2025-11-20,Google Ads,Root Canal,Clinic C,5325.42,70697,4048,26
2025-11-20,Meta Ads,Dental Crown,Clinic C,6367.75,91298,4256,31
2025-11-20,Google Ads,Teeth Whitening,Clinic C,3056.69,33720,1614,25
2025-11-20,Google Ads,General Dentistry,Clinic C,4693.68,62349,3717,48
2025-11-20,Meta Ads,Dental Implant,Clinic D,9195.1,117756,6214,27
2025-11-20,Google Ads,Invisalign,Clinic D,8755.35,150511,9184,24
2025-11-20,Google Ads,Root Canal,Clinic D,6487.25,108310,4996,28
2025-11-20,Meta Ads,Dental Crown,Clinic D,6480.25,69083,4004,35
2025-11-20,Meta Ads,Teeth Whitening,Clinic D,3780.53,34702,1934,33
2025-11-20,Meta Ads,General Dentistry,Clinic D,4075.15,35908,939,43
2025-11-21,Google Ads,Dental Implant,Clinic A,6685.65,111719,3526,22
2025-11-21,Meta Ads,Invisalign,Clinic A,7506.43,99789,3231,23
2025-11-21,Meta Ads,Root Canal,Clinic A,5620.95,76011,2271,24
2025-11-21,Google Ads,Dental Crown,Clinic A,5853.46,80330,3261,25
2025-11-21,Meta Ads,Teeth Whitening,Clinic A,4218.13,57819,2327,40
2025-11-21,Google Ads,General Dentistry,Clinic A,4920.53,80835,2373,47
2025-11-21,Meta Ads,Dental Implant,Clinic B,9620.99,148772,9200,36
2025-11-21,Meta Ads,Invisalign,Clinic B,6628.69,96411,4333,10
2025-11-21,Google Ads,Root Canal,Clinic B,8134.53,65542,2164,45
2025-11-21,Instagram,Dental Crown,Clinic B,5087.98,42337,1642,37
2025-11-21,Google Ads,Teeth Whitening,Clinic B,3320.87,34054,1453,26
2025-11-21,Meta Ads,General Dentistry,Clinic B,4893.14,40918,2524,56
2025-11-21,Meta Ads,Dental Implant,Clinic C,10720.1,178970,6104,36
2025-11-21,Google Ads,Invisalign,Clinic C,8133.92,123331,3633,20
2025-11-21,Google Ads,Root Canal,Clinic C,7133.11,97230,4485,41
2025-11-21,Google Ads,Dental Crown,Clinic C,3432.45,50594,2567,16
2025-11-21,Google Ads,Teeth Whitening,Clinic C,3697.44,48673,1368,31
2025-11-21,Google Ads,General Dentistry,Clinic C,4887.57,41283,1507,53
2025-11-21,Google Ads,Dental Implant,Clinic D,6493.99,103559,3575,23
2025-11-21,Google Ads,Invisalign,Clinic D,6947.08,82641,3415,19
2025-11-21,Google Ads,Root Canal,Clinic D,6165.11,101611,4906,35
2025-11-21,Google Ads,Dental Crown,Clinic D,4212.8,64535,3392,30
2025-11-21,Meta Ads,Teeth Whitening,Clinic D,3474.06,58754,1856,33
2025-11-21,Google Ads,General Dentistry,Clinic D,3974.16,59820,2072,43
2025-11-22,Meta Ads,Dental Implant,Clinic A,8864.01,114199,4680,30
2025-11-22,Google Ads,Invisalign,Clinic A,7811.26,137532,7400,24
2025-11-22,Google Ads,Root Canal,Clinic A,5573.95,55496,1623,30
2025-11-22,Google Ads,Dental Crown,Clinic A,3702.94,57657,2215,23
2025-11-22,Meta Ads,Teeth Whitening,Clinic A,2247.27,18892,1024,17
2025-11-22,Instagram,General Dentistry,Clinic A,5158.35,76063,3242,46
2025-11-22,Google Ads,Dental Implant,Clinic B,5853.81,98435,3004,19
2025-11-22,Meta Ads,Invisalign,Clinic B,8498.69,119202,5698,21
2025-11-22,Meta Ads,Root Canal,Clinic B,7587.51,63501,3815,39
2025-11-22,Google Ads,Dental Crown,Clinic B,5851.38,59482,2547,25
2025-11-22,Meta Ads,Teeth Whitening,Clinic B,2565.53,35653,1783,19
2025-11-22,Google Ads,General Dentistry,Clinic B,5300.69,48406,3028,54
2025-11-22,Google Ads,Dental Implant,Clinic C,10497.93,110833,5859,35
2025-11-22,Google Ads,Invisalign,Clinic C,11327.26,151725,4872,30
2025-11-22,Google Ads,Root Canal,Clinic C,4976.48,57998,3400,25
2025-11-22,Meta Ads,Dental Crown,Clinic C,5201.52,65019,1730,27
2025-11-22,Meta Ads,Teeth Whitening,Clinic C,3701.42,65815,2059,35
2025-11-22,Meta Ads,General Dentistry,Clinic C,5659.22,99296,3407,55
2025-11-22,Meta Ads,Dental Implant,Clinic D,9209.01,135766,5801,34
2025-11-22,Google Ads,Invisalign,Clinic D,8698.31,84103,2714,21
2025-11-22,Meta Ads,Root Canal,Clinic D,8937.21,118165,4444,44
2025-11-22,Google Ads,Dental Crown,Clinic D,4707.08,41463,2195,36
2025-11-22,Google Ads,Teeth Whitening,Clinic D,3986.52,65688,1909,36
2025-11-22,Google Ads,General Dentistry,Clinic D,5179.63,82882,5273,50
2025-11-23,Meta Ads,Dental Implant,Clinic A,9857.86,102788,4677,32
2025-11-23,Google Ads,Invisalign,Clinic A,7034.14,60870,3295,20
2025-11-23,Google Ads,Root Canal,Clinic A,6425.9,82472,3099,34
2025-11-23,Google Ads,Dental Crown,Clinic A,5726.02,74320,4202,29
2025-11-23,Meta Ads,Teeth Whitening,Clinic A,3703.73,35946,1806,38
2025-11-23,Google Ads,General Dentistry,Clinic A,3917.92,56661,1610,41
2025-11-23,Meta Ads,Dental Implant,Clinic B,6308.19,58389,3764,19
2025-11-23,Google Ads,Invisalign,Clinic B,6221.54,63826,3054,22
2025-11-23,Google Ads,Root Canal,Clinic B,8692.43,94094,2932,45
2025-11-23,Meta Ads,Dental Crown,Clinic B,5308.1,73848,2538,26
2025-11-23,Google Ads,Teeth Whitening,Clinic B,3877.68,31891,1298,34
2025-11-23,Instagram,General Dentistry,Clinic B,4292.23,55582,1672,43
2025-11-23,Google Ads,Dental Implant,Clinic C,10682.86,124375,6515,34
2025-11-23,Google Ads,Invisalign,Clinic C,6655.24,62206,3180,18
2025-11-23,Google Ads,Root Canal,Clinic C,7329.14,77243,4631,40
2025-11-23,Meta Ads,Dental Crown,Clinic C,5454.54,43718,2279,32
2025-11-23,Google Ads,Teeth Whitening,Clinic C,3520.45,49420,3211,32
2025-11-23,Google Ads,General Dentistry,Clinic C,6376.91,64203,2823,63
2025-11-23,Google Ads,Dental Implant,Clinic D,10217.52,150915,4301,27
2025-11-23,Google Ads,Invisalign,Clinic D,7511.2,111206,3660,23
2025-11-23,Meta Ads,Root Canal,Clinic D,3367.25,43801,1137,24
2025-11-23,Meta Ads,Dental Crown,Clinic D,4836.06,53247,2374,26
2025-11-23,Meta Ads,Teeth Whitening,Clinic D,3166.18,36048,1253,29
2025-11-23,Google Ads,General Dentistry,Clinic D,5468.96,90803,4212,54
2025-11-24,Meta Ads,Dental Implant,Clinic A,9232.06,85507,2627,30
2025-11-24,Google Ads,Invisalign,Clinic A,7540.16,104233,6088,21
2025-11-24,Google Ads,Root Canal,Clinic A,4826.22,64168,2976,27
2025-11-24,Google Ads,Dental Crown,Clinic A,3850.92,61779,2475,30
2025-11-24,Meta Ads,Teeth Whitening,Clinic A,3129.87,46101,1957,30
2025-11-24,Instagram,General Dentistry,Clinic A,3008.87,31973,1412,32
2025-11-24,Meta Ads,Dental Implant,Clinic B,11202.07,184065,7205,38
2025-11-24,Meta Ads,Invisalign,Clinic B,8750.26,83127,4562,26
2025-11-24,Instagram,Root Canal,Clinic B,6413.19,51494,2981,27
2025-11-24,Meta Ads,Dental Crown,Clinic B,5203.93,59270,1910,30
2025-11-24,Google Ads,Teeth Whitening,Clinic B,3276.28,41477,1375,28
2025-11-24,Google Ads,General Dentistry,Clinic B,6153.16,80481,2577,68
2025-11-24,Google Ads,Dental Implant,Clinic C,10706.0,150028,8749,39
2025-11-24,Meta Ads,Invisalign,Clinic C,6107.09,50987,1935,15
2025-11-24,Meta Ads,Root Canal,Clinic C,5981.14,78202,2445,34
2025-11-24,Google Ads,Dental Crown,Clinic C,4335.73,55937,3526,22
2025-11-24,Meta Ads,Teeth Whitening,Clinic C,2916.87,35817,2146,29
2025-11-24,Google Ads,General Dentistry,Clinic C,3802.71,52549,1462,36
2025-11-24,Google Ads,Dental Implant,Clinic D,8739.75,70588,3071,25
2025-11-24,Instagram,Invisalign,Clinic D,9943.29,79817,4368,27
2025-11-24,Google Ads,Root Canal,Clinic D,8148.01,79032,4462,44
2025-11-24,Meta Ads,Dental Crown,Clinic D,5653.66,82855,4691,33
2025-11-24,Meta Ads,Teeth Whitening,Clinic D,4301.77,68395,2242,39
2025-11-24,Google Ads,General Dentistry,Clinic D,4287.4,77053,3960,46
2025-11-25,Google Ads,Dental Implant,Clinic A,11067.59,129393,5183,34
2025-11-25,Google Ads,Invisalign,Clinic A,6500.18,64316,3650,16
2025-11-25,Meta Ads,Root Canal,Clinic A,7535.86,105171,4635,36
2025-11-25,Meta Ads,Dental Crown,Clinic A,5963.81,61797,2921,29
2025-11-25,Meta Ads,Teeth Whitening,Clinic A,4177.74,60488,2271,51
2025-11-25,Instagram,General Dentistry,Clinic A,3671.78,52667,3166,41
2025-11-25,Meta Ads,Dental Implant,Clinic B,9597.39,139310,8589,31
2025-11-25,Google Ads,Invisalign,Clinic B,8152.76,118277,5635,30
2025-11-25,Meta Ads,Root Canal,Clinic B,8060.78,66119,2053,42
2025-11-25,Google Ads,Dental Crown,Clinic B,4086.47,64428,1949,27
2025-11-25,Google Ads,Teeth Whitening,Clinic B,3091.17,47150,2834,26
2025-11-25,Meta Ads,General Dentistry,Clinic B,3993.08,66955,2186,42
2025-11-25,Google Ads,Dental Implant,Clinic C,12299.31,137787,7661,38
2025-11-25,Meta Ads,Invisalign,Clinic C,8909.45,150282,8371,21
2025-11-25,Meta Ads,Root Canal,Clinic C,7236.36,94652,2411,36
2025-11-25,Meta Ads,Dental Crown,Clinic C,5626.56,97507,2772,33
2025-11-25,Google Ads,Teeth Whitening,Clinic C,3567.52,43420,1325,33
2025-11-25,Meta Ads,General Dentistry,Clinic C,5224.69,70911,3295,50
2025-11-25,Meta Ads,Dental Implant,Clinic D,7485.69,103737,4342,24
2025-11-25,Google Ads,Invisalign,Clinic D,6490.36,67463,2461,19
2025-11-25,Google Ads,Root Canal,Clinic D,7496.76,110247,2796,35
2025-11-25,Google Ads,Dental Crown,Clinic D,2520.39,27580,1241,13
2025-11-25,Google Ads,Teeth Whitening,Clinic D,3879.64,66437,3418,37
2025-11-25,Google Ads,General Dentistry,Clinic D,4239.45,52554,1837,40
2025-11-26,Google Ads,Dental Implant,Clinic A,8762.86,83516,3243,31
2025-11-26,Google Ads,Invisalign,Clinic A,10122.01,121811,5731,32
2025-11-26,Meta Ads,Root Canal,Clinic A,5906.63,62531,2111,29
2025-11-26,Meta Ads,Dental Crown,Clinic A,4866.64,63046,3039,29
2025-11-26,Meta Ads,Teeth Whitening,Clinic A,2955.33,47336,2596,32
2025-11-26,Meta Ads,General Dentistry,Clinic A,4187.24,37927,1774,40
2025-11-26,Google Ads,Dental Implant,Clinic B,8431.94,78526,2744,31
2025-11-26,Meta Ads,Invisalign,Clinic B,9627.1,159341,9617,31
2025-11-26,Instagram,Root Canal,Clinic B,7302.4,105299,3147,37
2025-11-26,Meta Ads,Dental Crown,Clinic B,4397.67,46048,2464,23
2025-11-26,Google Ads,Teeth Whitening,Clinic B,3947.06,54878,3464,36
2025-11-26,Google Ads,General Dentistry,Clinic B,2675.35,30791,1292,27
2025-11-26,Meta Ads,Dental Implant,Clinic C,11476.79,171050,6500,36
2025-11-26,Meta Ads,Invisalign,Clinic C,8902.36,87854,3975,30
2025-11-26,Google Ads,Root Canal,Clinic C,5454.11,75105,4553,34
2025-11-26,Google Ads,Dental Crown,Clinic C,5040.02,67362,4324,26
2025-11-26,Google Ads,Teeth Whitening,Clinic C,2715.21,25692,1665,21
2025-11-26,Instagram,General Dentistry,Clinic C,4561.3,40845,1223,40
2025-11-26,Meta Ads,Dental Implant,Clinic D,9461.91,86347,5010,35
2025-11-26,Meta Ads,Invisalign,Clinic D,5063.04,61151,3145,20
2025-11-26,Instagram,Root Canal,Clinic D,6595.06,76103,3129,35
2025-11-26,Meta Ads,Dental Crown,Clinic D,5469.11,87080,5585,31
2025-11-26,Google Ads,Teeth Whitening,Clinic D,3069.46,26549,1101,19
2025-11-26,Google Ads,General Dentistry,Clinic D,4906.45,85079,4233,55
2025-11-27,Meta Ads,Dental Implant,Clinic A,8365.45,85345,3846,29
2025-11-27,Google Ads,Invisalign,Clinic A,7898.41,96409,5574,24
2025-11-27,Google Ads,Root Canal,Clinic A,5754.72,69355,4267,33
2025-11-27,Google Ads,Dental Crown,Clinic A,4837.31,42932,2383,29
2025-11-27,Google Ads,Teeth Whitening,Clinic A,3798.57,67409,2833,40
2025-11-27,Instagram,General Dentistry,Clinic A,3925.77,59366,2998,41
2025-11-27,Instagram,Dental Implant,Clinic B,12591.61,190078,9375,35
2025-11-27,Meta Ads,Invisalign,Clinic B,10190.39,82492,2581,28
2025-11-27,Meta Ads,Root Canal,Clinic B,6637.9,63541,3061,35
2025-11-27,Google Ads,Dental Crown,Clinic B,3747.05,35118,1148,21
2025-11-27,Instagram,Teeth Whitening,Clinic B,3680.58,32726,1498,28
2025-11-27,Meta Ads,General Dentistry,Clinic B,5757.99,75992,2175,58
2025-11-27,Meta Ads,Dental Implant,Clinic C,9383.25,168410,6060,23
2025-11-27,Meta Ads,Invisalign,Clinic C,9183.36,157093,8416,26
2025-11-27,Google Ads,Root Canal,Clinic C,5447.32,71131,2124,28
2025-11-27,Meta Ads,Dental Crown,Clinic C,6981.28,56482,3346,44
2025-11-27,Google Ads,Teeth Whitening,Clinic C,3109.23,48039,2049,29
2025-11-27,Meta Ads,General Dentistry,Clinic C,4638.3,65626,3495,47
2025-11-27,Meta Ads,Dental Implant,Clinic D,11044.03,149596,7525,36
2025-11-27,Google Ads,Invisalign,Clinic D,8030.03,81361,3070,25
2025-11-27,Google Ads,Root Canal,Clinic D,6656.34,60538,2611,40
2025-11-27,Google Ads,Dental Crown,Clinic D,4638.12,66815,3104,17
2025-11-27,Google Ads,Teeth Whitening,Clinic D,3121.53,47711,2459,28
2025-11-27,Instagram,General Dentistry,Clinic D,4349.32,66985,3323,41
2025-11-28,Google Ads,Dental Implant,Clinic A,7337.98,131679,6001,22
2025-11-28,Meta Ads,Invisalign,Clinic A,5955.65,76705,4278,14
2025-11-28,Instagram,Root Canal,Clinic A,6158.94,59193,2198,31
2025-11-28,Meta Ads,Dental Crown,Clinic A,4308.17,74056,3215,29
2025-11-28,Meta Ads,Teeth Whitening,Clinic A,4220.34,50685,2142,46
2025-11-28,Meta Ads,General Dentistry,Clinic A,6037.18,74871,3077,63
2025-11-28,Meta Ads,Dental Implant,Clinic B,10868.55,181744,5080,35
2025-11-28,Google Ads,Invisalign,Clinic B,7304.98,97874,2530,19
2025-11-28,Meta Ads,Root Canal,Clinic B,5133.13,57980,2158,29
2025-11-28,Instagram,Dental Crown,Clinic B,5145.31,59892,2603,32
2025-11-28,Meta Ads,Teeth Whitening,Clinic B,3039.71,38385,2372,27
2025-11-28,Google Ads,General Dentistry,Clinic B,3776.16,40395,1380,49
2025-11-28,Meta Ads,Dental Implant,Clinic C,7793.31,62484,2962,33
2025-11-28,Meta Ads,Invisalign,Clinic C,9174.58,89600,3473,19
2025-11-28,Google Ads,Root Canal,Clinic C,7940.05,93179,5376,38
2025-11-28,Instagram,Dental Crown,Clinic C,5851.2,62167,2968,26
2025-11-28,Google Ads,Teeth Whitening,Clinic C,2761.65,32963,1136,26
2025-11-28,Meta Ads,General Dentistry,Clinic C,4322.38,67784,2012,39
2025-11-28,Google Ads,Dental Implant,Clinic D,11529.32,183015,10838,37
2025-11-28,Google Ads,Invisalign,Clinic D,7440.67,119412,5901,16
2025-11-28,Meta Ads,Root Canal,Clinic D,5109.03,42568,1089,33
2025-11-28,Google Ads,Dental Crown,Clinic D,6202.59,70969,4175,38
2025-11-28,Instagram,Teeth Whitening,Clinic D,2879.84,34712,1253,20
2025-11-28,Meta Ads,General Dentistry,Clinic D,4378.22,42908,1407,47
2025-11-29,Meta Ads,Dental Implant,Clinic A,8712.73,135979,6177,35
2025-11-29,Google Ads,Invisalign,Clinic A,8073.67,132084,8192,18
2025-11-29,Google Ads,Root Canal,Clinic A,5064.32,76011,3511,34
2025-11-29,Google Ads,Dental Crown,Clinic A,5706.18,80910,3375,28
2025-11-29,Meta Ads,Teeth Whitening,Clinic A,3055.43,34304,2064,28
2025-11-29,Meta Ads,General Dentistry,Clinic A,4309.31,43186,1739,41
2025-11-29,Instagram,Dental Implant,Clinic B,7116.61,112819,5465,24
2025-11-29,Meta Ads,Invisalign,Clinic B,9429.75,156137,4299,26
2025-11-29,Meta Ads,Root Canal,Clinic B,4128.17,35304,1047,21
2025-11-29,Google Ads,Dental Crown,Clinic B,4791.56,64556,3096,24
2025-11-29,Google Ads,Teeth Whitening,Clinic B,3619.1,52700,2789,29
2025-11-29,Instagram,General Dentistry,Clinic B,4342.83,36939,1505,43
2025-11-29,Meta Ads,Dental Implant,Clinic C,7192.84,102179,4063,27
2025-11-29,Meta Ads,Invisalign,Clinic C,6305.26,73039,3441,21
2025-11-29,Google Ads,Root Canal,Clinic C,6620.19,94562,5122,35
2025-11-29,Google Ads,Dental Crown,Clinic C,5078.4,49467,2935,29
2025-11-29,Meta Ads,Teeth Whitening,Clinic C,3670.26,56303,3567,42
2025-11-29,Google Ads,General Dentistry,Clinic C,5392.49,90534,5243,54
2025-11-29,Meta Ads,Dental Implant,Clinic D,8004.38,96246,4975,24
2025-11-29,Google Ads,Invisalign,Clinic D,8790.1,99414,4357,27
2025-11-29,Meta Ads,Root Canal,Clinic D,7010.59,120738,6013,40
2025-11-29,Google Ads,Dental Crown,Clinic D,6271.1,84812,3159,41
2025-11-29,Meta Ads,Teeth Whitening,Clinic D,4541.95,72759,3780,41
2025-11-29,Google Ads,General Dentistry,Clinic D,5692.86,59029,3021,59
2025-11-30,Google Ads,Dental Implant,Clinic A,8205.45,71003,2279,29
2025-11-30,Google Ads,Invisalign,Clinic A,12007.69,134311,3448,35
2025-11-30,Google Ads,Root Canal,Clinic A,6463.24,81008,3835,37
2025-11-30,Google Ads,Dental Crown,Clinic A,4507.89,65060,1833,29
2025-11-30,Meta Ads,Teeth Whitening,Clinic A,2795.02,42337,1167,22
2025-11-30,Meta Ads,General Dentistry,Clinic A,5651.07,81318,4933,53
2025-11-30,Meta Ads,Dental Implant,Clinic B,6952.5,86913,2753,21
2025-11-30,Google Ads,Invisalign,Clinic B,8084.02,110444,5656,20
2025-11-30,Instagram,Root Canal,Clinic B,6206.01,89130,3875,35
2025-11-30,Meta Ads,Dental Crown,Clinic B,4208.2,40986,1211,25
2025-11-30,Google Ads,Teeth Whitening,Clinic B,3034.18,43114,2364,22
2025-11-30,Google Ads,General Dentistry,Clinic B,4950.0,77129,4459,43
2025-11-30,Google Ads,Dental Implant,Clinic C,12083.73,130279,3687,37
2025-11-30,Google Ads,Invisalign,Clinic C,9276.8,159387,8962,24
2025-11-30,Meta Ads,Root Canal,Clinic C,6751.12,73942,4619,39
2025-11-30,Meta Ads,Dental Crown,Clinic C,4655.2,67952,3974,22
2025-11-30,Instagram,Teeth Whitening,Clinic C,3860.32,35452,1852,32
2025-11-30,Google Ads,General Dentistry,Clinic C,5311.13,89984,4182,63
2025-11-30,Meta Ads,Dental Implant,Clinic D,7381.86,61903,2164,18
2025-11-30,Google Ads,Invisalign,Clinic D,7385.28,114802,7449,16
2025-11-30,Google Ads,Root Canal,Clinic D,5346.22,88189,3380,33
2025-11-30,Google Ads,Dental Crown,Clinic D,5080.93,58571,1938,28
2025-11-30,Meta Ads,Teeth Whitening,Clinic D,2723.03,32608,1035,15
2025-11-30,Instagram,General Dentistry,Clinic D,3775.88,52558,2423,42
2025-12-01,Google Ads,Dental Implant,Clinic A,8907.56,125914,4458,31
2025-12-01,Google Ads,Invisalign,Clinic A,9079.33,160935,9232,26
2025-12-01,Meta Ads,Root Canal,Clinic A,3582.22,55376,1720,19
2025-12-01,Meta Ads,Dental Crown,Clinic A,4592.61,73847,1910,24
2025-12-01,Instagram,Teeth Whitening,Clinic A,2568.4,24420,760,24
2025-12-01,Google Ads,General Dentistry,Clinic A,4811.92,40025,1361,53
2025-12-01,Google Ads,Dental Implant,Clinic B,8815.62,131438,7370,32
2025-12-01,Meta Ads,Invisalign,Clinic B,6187.32,97034,5848,16
2025-12-01,Meta Ads,Root Canal,Clinic B,6884.65,61963,1913,36
2025-12-01,Google Ads,Dental Crown,Clinic B,4861.55,67856,2519,22
2025-12-01,Google Ads,Teeth Whitening,Clinic B,4685.65,78289,2280,50
2025-12-01,Google Ads,General Dentistry,Clinic B,4224.36,46526,2661,41
2025-12-01,Google Ads,Dental Implant,Clinic C,9414.34,84320,2855,33
2025-12-01,Google Ads,Invisalign,Clinic C,8497.68,81100,2976,21
2025-12-01,Meta Ads,Root Canal,Clinic C,7419.06,84137,3338,40
2025-12-01,Google Ads,Dental Crown,Clinic C,5688.64,53395,2127,29
2025-12-01,Meta Ads,Teeth Whitening,Clinic C,3158.57,25485,1572,26
2025-12-01,Meta Ads,General Dentistry,Clinic C,4946.75,87719,3264,47
2025-12-01,Meta Ads,Dental Implant,Clinic D,9642.16,108718,5396,26
2025-12-01,Meta Ads,Invisalign,Clinic D,8747.42,79568,2865,26
2025-12-01,Google Ads,Root Canal,Clinic D,4281.8,48594,3134,15
2025-12-01,Meta Ads,Dental Crown,Clinic D,4824.47,80134,2537,23
2025-12-01,Google Ads,Teeth Whitening,Clinic D,3407.41,55112,1621,31
2025-12-01,Google Ads,General Dentistry,Clinic D,4509.69,76705,4735,47
2025-12-02,Google Ads,Dental Implant,Clinic A,10306.98,137231,7361,33
2025-12-02,Google Ads,Invisalign,Clinic A,9318.76,137891,8704,28
2025-12-02,Meta Ads,Root Canal,Clinic A,5192.02,74216,2140,23
2025-12-02,Google Ads,Dental Crown,Clinic A,6810.83,70349,4368,32
2025-12-02,Instagram,Teeth Whitening,Clinic A,4555.87,50440,1778,45
2025-12-02,Google Ads,General Dentistry,Clinic A,5069.73,56203,2053,50
2025-12-02,Google Ads,Dental Implant,Clinic B,10261.19,123475,5398,30
2025-12-02,Meta Ads,Invisalign,Clinic B,6431.25,52940,3213,25
