Lead_ID,Lead_Date,Patient_ID,Lead_Source,Campaign,Clinic,Lead_Status,First_Response_Minutes,Appointment_Booked,Appointment_Date
L07970,17-08-2025,P07970,Referral,Dental Implant,Clinic B,Appointment Booked,24,Yes,25-08-2025
L07971,21-06-2025,,Google Ads,Teeth Whitening,Clinic B,Contacted - No Appointment,36,No,
L07972,17-12-2025,,Google Organic,Dental Implant,Clinic A,Contacted - No Appointment,19,No,
L07973,14-08-2025,,Instagram,Dental Implant,Clinic C,Not Contacted/Cold,48,No,
L07974,03-08-2025,P07974,Google Ads,Dental Implant,Clinic B,Appointment Booked,17,Yes,10-08-2025
L07975,11-11-2025,,Facebook,General Dentistry,Clinic A,Contacted - No Appointment,5,No,
L07976,02-12-2025,,Facebook,Dental Crown,Clinic A,Contacted - No Appointment,27,No,
L07977,23-04-2025,P07977,Google Ads,Dental Crown,Clinic B,Appointment Booked,3,Yes,01-05-2025
L07978,02-03-2025,P07978,Instagram,Dental Crown,Clinic D,Appointment Booked,10,Yes,11-03-2025
L07979,14-02-2025,,Referral,Invisalign,Clinic C,Contacted - No Appointment,16,No,
L07980,30-05-2025,P07980,Instagram,Dental Crown,Clinic C,Appointment Booked,9,Yes,05-06-2025
L07981,15-07-2025,,Facebook,Root Canal,Clinic B,Not Contacted/Cold,74,No,
L07982,17-01-2025,,Google Ads,Dental Implant,Clinic C,Contacted - No Appointment,19,No,
L07983,07-05-2025,P07983,Google Ads,Dental Crown,Clinic B,Appointment Booked,18,Yes,10-05-2025
L07984,13-03-2025,,Facebook,Dental Implant,Clinic C,Contacted - No Appointment,26,No,
L07985,26-04-2025,P07985,Referral,Invisalign,Clinic A,Appointment Booked,9,Yes,05-05-2025
L07986,29-05-2025,,Referral,Teeth Whitening,Clinic B,Contacted - No Appointment,28,No,
L07987,11-02-2025,P07987,Facebook,Dental Crown,Clinic B,Appointment Booked,32,Yes,23-02-2025
L07988,12-02-2025,,Facebook,Dental Crown,Clinic B,Contacted - No Appointment,26,No,
L07989,20-08-2025,,Instagram,Root Canal,Clinic D,Not Contacted/Cold,77,No,
L07990,13-01-2025,,Google Organic,Root Canal,Clinic A,Contacted - No Appointment,12,No,
L07991,01-04-2025,,Google Organic,Dental Crown,Clinic B,Contacted - No Appointment,17,No,
L07992,29-06-2025,,Google Organic,Teeth Whitening,Clinic B,Contacted - No Appointment,5,No,
L07993,02-04-2025,,Google Ads,Root Canal,Clinic D,Contacted - No Appointment,15,No,
L07994,31-05-2025,,Referral,General Dentistry,Clinic B,Contacted - No Appointment,18,No,
L07995,18-02-2025,,Google Ads,General Dentistry,Clinic C,Contacted - No Appointment,24,No,
L07996,17-04-2025,,Facebook,Root Canal,Clinic D,Contacted - No Appointment,18,No,
L07997,25-01-2025,P07997,Referral,General Dentistry,Clinic B,Appointment Booked,9,Yes,04-02-2025
L07998,01-04-2025,,Facebook,Root Canal,Clinic B,Contacted - No Appointment,26,No,
L07999,09-11-2025,,Google Ads,Root Canal,Clinic B,Contacted - No Appointment,23,No,
L08000,25-02-2025,,Google Ads,Dental Implant,Clinic D,Contacted - No Appointment,16,No,
L08001,06-07-2025,,Instagram,Dental Crown,Clinic A,Contacted - No Appointment,12,No,
L08002,15-11-2025,P08002,Google Ads,General Dentistry,Clinic B,Appointment Booked,10,Yes,18-11-2025
L08003,06-12-2025,,Facebook,Teeth Whitening,Clinic C,Contacted - No Appointment,43,No,
L08004,19-05-2025,,Facebook,Teeth Whitening,Clinic C,Contacted - No Appointment,31,No,
L08005,11-10-2025,P08005,Google Organic,Dental Implant,Clinic B,Appointment Booked,30,Yes,13-10-2025
L08006,24-05-2025,P08006,Google Ads,Root Canal,Clinic C,Appointment Booked,18,Yes,02-06-2025
L08007,12-07-2025,P08007,Google Organic,Invisalign,Clinic A,Appointment Booked,35,Yes,26-07-2025
L08008,17-07-2025,P08008,Facebook,Invisalign,Clinic B,Appointment Booked,21,Yes,19-07-2025
L08009,30-09-2025,P08009,Instagram,Dental Crown,Clinic B,Appointment Booked,17,Yes,08-10-2025
L08010,25-05-2025,,Google Ads,Root Canal,Clinic D,Contacted - No Appointment,9,No,
L08011,15-03-2025,,Instagram,Dental Crown,Clinic B,Contacted - No Appointment,18,No,
L08012,01-08-2025,P08012,Google Organic,Root Canal,Clinic D,Appointment Booked,2,Yes,08-08-2025
L08013,23-08-2025,,Google Ads,Invisalign,Clinic C,Contacted - No Appointment,35,No,
L08014,29-08-2025,P08014,Google Organic,Dental Implant,Clinic A,Appointment Booked,8,Yes,02-09-2025
L08015,28-11-2025,,Referral,General Dentistry,Clinic C,Contacted - No Appointment,10,No,
L08016,20-12-2025,,Google Ads,Dental Implant,Clinic A,Contacted - No Appointment,14,No,
L08017,28-03-2025,P08017,Instagram,Dental Implant,Clinic D,Appointment Booked,10,Yes,09-04-2025
L08018,31-07-2025,P08018,Instagram,General Dentistry,Clinic D,Appointment Booked,25,Yes,11-08-2025
L08019,02-11-2025,,Google Ads,General Dentistry,Clinic B,Contacted - No Appointment,38,No,
L08020,15-11-2025,P08020,Facebook,Teeth Whitening,Clinic A,Appointment Booked,40,Yes,25-11-2025
L08021,02-03-2025,,Referral,Dental Implant,Clinic B,Contacted - No Appointment,15,No,
L08022,21-11-2025,,Instagram,Invisalign,Clinic B,Contacted - No Appointment,11,No,
L08023,27-02-2025,,Referral,General Dentistry,Clinic B,Contacted - No Appointment,36,No,
L08024,20-11-2025,P08024,Google Organic,Teeth Whitening,Clinic B,Appointment Booked,7,Yes,03-12-2025
L08025,16-06-2025,,Google Ads,Dental Crown,Clinic C,Contacted - No Appointment,33,No,
L08026,06-12-2025,P08026,Google Ads,Invisalign,Clinic A,Appointment Booked,25,Yes,14-12-2025
L08027,29-03-2025,P08027,Google Organic,Dental Implant,Clinic D,Appointment Booked,24,Yes,01-04-2025
L08028,10-10-2025,,Instagram,Dental Implant,Clinic D,Contacted - No Appointment,11,No,
L08029,11-01-2025,P08029,Google Ads,Dental Crown,Clinic B,Appointment Booked,31,Yes,22-01-2025
L08030,28-12-2025,P08030,Instagram,Dental Implant,Clinic D,Appointment Booked,19,Yes,03-01-2026
L08031,07-07-2025,,Google Organic,General Dentistry,Clinic A,Contacted - No Appointment,32,No,
L08032,22-05-2025,P08032,Google Organic,Invisalign,Clinic A,Appointment Booked,5,Yes,25-05-2025
L08033,02-07-2025,,Google Ads,Teeth Whitening,Clinic C,Contacted - No Appointment,2,No,
L08034,30-05-2025,,Google Ads,Dental Implant,Clinic B,Not Contacted/Cold,64,No,
L08035,17-05-2025,P08035,Referral,Root Canal,Clinic C,Appointment Booked,4,Yes,23-05-2025
L08036,03-06-2025,,Referral,Dental Implant,Clinic D,Contacted - No Appointment,43,No,
L08037,05-08-2025,P08037,Facebook,Teeth Whitening,Clinic D,Appointment Booked,29,Yes,15-08-2025
L08038,06-04-2025,,Google Organic,Dental Crown,Clinic C,Contacted - No Appointment,31,No,
L08039,07-09-2025,P08039,Google Ads,Dental Implant,Clinic D,Appointment Booked,3,Yes,20-09-2025
L08040,04-05-2025,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,27,No,
L08041,12-01-2025,,Google Ads,Root Canal,Clinic A,Contacted - No Appointment,18,No,
L08042,13-04-2025,P08042,Google Ads,General Dentistry,Clinic C,Appointment Booked,7,Yes,14-04-2025
L08043,26-11-2025,,Referral,General Dentistry,Clinic B,Contacted - No Appointment,12,No,
L08044,13-09-2025,P08044,Instagram,General Dentistry,Clinic B,Appointment Booked,16,Yes,16-09-2025
L08045,27-02-2025,,Google Ads,Dental Implant,Clinic B,Contacted - No Appointment,15,No,
L08046,04-02-2025,,Google Organic,Dental Implant,Clinic C,Not Contacted/Cold,53,No,
L08047,04-05-2025,,Google Organic,General Dentistry,Clinic A,Contacted - No Appointment,14,No,
L08048,16-01-2025,,Google Ads,Root Canal,Clinic C,Contacted - No Appointment,39,No,
L08049,29-09-2025,,Instagram,Invisalign,Clinic A,Contacted - No Appointment,23,No,
L08050,13-04-2025,,Google Organic,Teeth Whitening,Clinic A,Contacted - No Appointment,4,No,
L08051,05-05-2025,P08051,Google Organic,Invisalign,Clinic B,Appointment Booked,6,Yes,07-05-2025
L08052,14-01-2025,,Google Organic,Teeth Whitening,Clinic A,Contacted - No Appointment,5,No,
L08053,27-04-2025,,Google Ads,General Dentistry,Clinic D,Contacted - No Appointment,23,No,
L08054,11-09-2025,P08054,Facebook,Teeth Whitening,Clinic A,Appointment Booked,27,Yes,17-09-2025
L08055,27-03-2025,P08055,Google Organic,Invisalign,Clinic A,Appointment Booked,11,Yes,31-03-2025
L08056,27-01-2025,,Referral,Root Canal,Clinic C,Contacted - No Appointment,30,No,
L08057,21-01-2025,P08057,Google Ads,Root Canal,Clinic B,Appointment Booked,23,Yes,22-01-2025
L08058,21-04-2025,,Google Ads,Root Canal,Clinic A,Contacted - No Appointment,33,No,
L08059,24-04-2025,P08059,Referral,Dental Implant,Clinic A,Appointment Booked,23,Yes,26-04-2025
L08060,30-06-2025,,Facebook,Root Canal,Clinic D,Contacted - No Appointment,28,No,
L08061,18-06-2025,P08061,Facebook,Root Canal,Clinic C,Appointment Booked,13,Yes,30-06-2025
L08062,25-11-2025,P08062,Facebook,Root Canal,Clinic B,Appointment Booked,19,Yes,04-12-2025
L08063,22-12-2025,,Facebook,Teeth Whitening,Clinic B,Contacted - No Appointment,10,No,
L08064,19-05-2025,,Facebook,Root Canal,Clinic B,Not Contacted/Cold,54,No,
L08065,07-01-2025,,Instagram,Invisalign,Clinic B,Contacted - No Appointment,29,No,
L08066,17-06-2025,P08066,Google Ads,Dental Crown,Clinic C,Appointment Booked,22,Yes,29-06-2025
L08067,19-04-2025,P08067,Referral,Teeth Whitening,Clinic D,Appointment Booked,5,Yes,29-04-2025
L08068,25-09-2025,,Referral,Invisalign,Clinic A,Contacted - No Appointment,38,No,
L08069,20-09-2025,,Referral,Dental Crown,Clinic D,Contacted - No Appointment,43,No,
L08070,24-06-2025,,Referral,Dental Implant,Clinic A,Contacted - No Appointment,7,No,
L08071,14-06-2025,,Instagram,Invisalign,Clinic A,Contacted - No Appointment,18,No,
L08072,30-03-2025,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,21,No,
L08073,02-03-2025,P08073,Google Ads,General Dentistry,Clinic A,Appointment Booked,9,Yes,05-03-2025
L08074,28-08-2025,,Google Ads,Dental Crown,Clinic D,Contacted - No Appointment,13,No,
L08075,14-12-2025,P08075,Facebook,Teeth Whitening,Clinic B,Appointment Booked,12,Yes,26-12-2025
L08076,08-02-2025,,Facebook,General Dentistry,Clinic A,Contacted - No Appointment,37,No,
L08077,02-02-2025,,Referral,General Dentistry,Clinic D,Not Contacted/Cold,50,No,
L08078,08-02-2025,,Facebook,Root Canal,Clinic D,Contacted - No Appointment,16,No,
L08079,06-05-2025,P08079,Facebook,Dental Crown,Clinic D,Appointment Booked,26,Yes,10-05-2025
L08080,21-06-2025,P08080,Google Organic,Root Canal,Clinic D,Appointment Booked,4,Yes,25-06-2025
L08081,07-11-2025,P08081,Google Ads,Dental Implant,Clinic A,Appointment Booked,42,Yes,16-11-2025
L08082,14-05-2025,P08082,Referral,Root Canal,Clinic D,Appointment Booked,27,Yes,18-05-2025
L08083,19-01-2025,,Facebook,Teeth Whitening,Clinic C,Contacted - No Appointment,21,No,
L08084,09-08-2025,,Google Ads,Teeth Whitening,Clinic D,Contacted - No Appointment,17,No,
L08085,23-08-2025,,Referral,General Dentistry,Clinic D,Contacted - No Appointment,10,No,
L08086,04-02-2025,,Instagram,Dental Implant,Clinic B,Contacted - No Appointment,37,No,
L08087,05-09-2025,P08087,Facebook,Root Canal,Clinic D,Appointment Booked,28,Yes,08-09-2025
L08088,21-08-2025,,Instagram,Dental Implant,Clinic B,Contacted - No Appointment,33,No,
L08089,17-09-2025,,Google Organic,Invisalign,Clinic B,Contacted - No Appointment,20,No,
L08090,06-02-2025,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,40,No,
L08091,17-11-2025,,Referral,Root Canal,Clinic D,Contacted - No Appointment,11,No,
L08092,21-10-2025,P08092,Referral,Teeth Whitening,Clinic B,Appointment Booked,47,Yes,28-10-2025
L08093,24-10-2025,,Instagram,Dental Implant,Clinic C,Contacted - No Appointment,39,No,
L08094,29-11-2025,,Google Organic,Root Canal,Clinic B,Contacted - No Appointment,23,No,
L08095,10-01-2025,,Referral,Dental Crown,Clinic D,Contacted - No Appointment,9,No,
L08096,11-09-2025,,Facebook,Dental Implant,Clinic B,Contacted - No Appointment,37,No,
L08097,04-04-2025,P08097,Referral,Invisalign,Clinic D,Appointment Booked,10,Yes,07-04-2025
L08098,07-01-2025,,Google Organic,Dental Implant,Clinic D,Contacted - No Appointment,15,No,
L08099,09-12-2025,,Facebook,Dental Crown,Clinic B,Contacted - No Appointment,6,No,
L08100,07-08-2025,,Google Organic,General Dentistry,Clinic B,Contacted - No Appointment,9,No,
L08101,23-12-2025,P08101,Facebook,General Dentistry,Clinic C,Appointment Booked,21,Yes,24-12-2025
L08102,28-04-2025,,Google Ads,General Dentistry,Clinic D,Not Contacted/Cold,50,No,
L08103,19-02-2025,P08103,Google Organic,General Dentistry,Clinic D,Appointment Booked,25,Yes,22-02-2025
L08104,15-06-2025,,Instagram,General Dentistry,Clinic A,Contacted - No Appointment,26,No,
L08105,03-02-2025,,Google Organic,Dental Crown,Clinic D,Contacted - No Appointment,25,No,
L08106,23-10-2025,,Google Ads,Root Canal,Clinic B,Contacted - No Appointment,28,No,
L08107,19-12-2025,P08107,Facebook,Root Canal,Clinic C,Appointment Booked,30,Yes,23-12-2025
L08108,15-04-2025,,Google Organic,Teeth Whitening,Clinic D,Contacted - No Appointment,37,No,
L08109,11-10-2025,P08109,Referral,Invisalign,Clinic A,Appointment Booked,44,Yes,15-10-2025
L08110,30-03-2025,P08110,Referral,Dental Implant,Clinic D,Appointment Booked,12,Yes,03-04-2025
L08111,17-07-2025,P08111,Referral,General Dentistry,Clinic C,Appointment Booked,35,Yes,28-07-2025
L08112,05-11-2025,P08112,Google Ads,Dental Implant,Clinic D,Appointment Booked,50,Yes,08-11-2025
L08113,21-01-2025,,Google Organic,General Dentistry,Clinic A,Contacted - No Appointment,14,No,
L08114,16-04-2025,P08114,Google Ads,Teeth Whitening,Clinic B,Appointment Booked,9,Yes,24-04-2025
L08115,26-09-2025,P08115,Google Ads,Invisalign,Clinic D,Appointment Booked,38,Yes,02-10-2025
L08116,20-12-2025,,Google Ads,Dental Crown,Clinic A,Not Contacted/Cold,48,No,
L08117,10-09-2025,,Referral,Teeth Whitening,Clinic A,Contacted - No Appointment,15,No,
L08118,27-12-2025,,Google Ads,Invisalign,Clinic D,Contacted - No Appointment,44,No,
L08119,15-03-2025,P08119,Google Ads,Teeth Whitening,Clinic B,Appointment Booked,43,Yes,19-03-2025
L08120,20-03-2025,,Google Ads,Teeth Whitening,Clinic D,Contacted - No Appointment,17,No,
L08121,09-01-2025,,Instagram,Invisalign,Clinic A,Contacted - No Appointment,12,No,
L08122,01-07-2025,P08122,Referral,Dental Implant,Clinic B,Appointment Booked,13,Yes,13-07-2025
L08123,27-10-2025,P08123,Facebook,Invisalign,Clinic D,Appointment Booked,22,Yes,10-11-2025
L08124,23-07-2025,,Facebook,Invisalign,Clinic C,Contacted - No Appointment,11,No,
L08125,13-04-2025,,Google Ads,Dental Implant,Clinic C,Contacted - No Appointment,8,No,
L08126,28-11-2025,,Google Ads,Teeth Whitening,Clinic C,Contacted - No Appointment,12,No,
L08127,18-03-2025,,Google Ads,Root Canal,Clinic D,Contacted - No Appointment,36,No,
L08128,26-06-2025,,Facebook,General Dentistry,Clinic A,Contacted - No Appointment,18,No,
L08129,25-05-2025,,Instagram,Invisalign,Clinic B,Contacted - No Appointment,10,No,
L08130,06-10-2025,,Google Ads,Root Canal,Clinic A,Contacted - No Appointment,22,No,
L08131,26-12-2025,,Google Organic,Dental Crown,Clinic C,Contacted - No Appointment,24,No,
L08132,07-10-2025,,Referral,General Dentistry,Clinic A,Contacted - No Appointment,7,No,
L08133,10-10-2025,,Google Ads,Root Canal,Clinic B,Contacted - No Appointment,2,No,
L08134,18-11-2025,,Google Ads,Root Canal,Clinic B,Contacted - No Appointment,4,No,
L08135,15-09-2025,,Google Organic,General Dentistry,Clinic A,Contacted - No Appointment,13,No,
L08136,06-06-2025,P08136,Google Ads,Invisalign,Clinic A,Appointment Booked,43,Yes,07-06-2025
L08137,04-01-2025,,Facebook,Dental Implant,Clinic C,Not Contacted/Cold,51,No,
L08138,28-08-2025,,Facebook,Root Canal,Clinic B,Contacted - No Appointment,4,No,
L08139,02-12-2025,P08139,Referral,Teeth Whitening,Clinic D,Appointment Booked,27,Yes,08-12-2025
L08140,04-01-2025,,Instagram,Dental Implant,Clinic C,Contacted - No Appointment,10,No,
L08141,17-09-2025,P08141,Google Ads,Dental Crown,Clinic A,Appointment Booked,11,Yes,30-09-2025
L08142,28-08-2025,,Google Ads,Dental Crown,Clinic C,Contacted - No Appointment,15,No,
L08143,10-12-2025,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,13,No,
L08144,12-04-2025,,Facebook,Invisalign,Clinic D,Contacted - No Appointment,11,No,
L08145,29-01-2025,P08145,Facebook,Invisalign,Clinic D,Appointment Booked,33,Yes,02-02-2025
L08146,25-06-2025,,Google Organic,Root Canal,Clinic C,Contacted - No Appointment,19,No,
L08147,22-02-2025,P08147,Facebook,Root Canal,Clinic C,Appointment Booked,15,Yes,04-03-2025
L08148,28-03-2025,,Facebook,Teeth Whitening,Clinic A,Contacted - No Appointment,11,No,
L08149,21-11-2025,,Facebook,Dental Crown,Clinic B,Contacted - No Appointment,35,No,
L08150,02-02-2025,,Google Ads,Teeth Whitening,Clinic D,Contacted - No Appointment,9,No,
L08151,30-03-2025,P08151,Referral,General Dentistry,Clinic A,Appointment Booked,9,Yes,06-04-2025
L08152,06-03-2025,,Google Ads,General Dentistry,Clinic B,Contacted - No Appointment,15,No,
L08153,26-09-2025,,Google Ads,Root Canal,Clinic B,Contacted - No Appointment,37,No,
L08154,14-09-2025,,Google Ads,General Dentistry,Clinic C,Not Contacted/Cold,48,No,
L08155,20-12-2025,P08155,Facebook,Invisalign,Clinic B,Appointment Booked,17,Yes,30-12-2025
L08156,01-09-2025,P08156,Referral,Teeth Whitening,Clinic D,Appointment Booked,9,Yes,09-09-2025
L08157,14-08-2025,,Google Ads,Root Canal,Clinic A,Not Contacted/Cold,52,No,
L08158,20-05-2025,,Facebook,Teeth Whitening,Clinic B,Not Contacted/Cold,65,No,
L08159,19-11-2025,,Google Ads,Root Canal,Clinic C,Contacted - No Appointment,25,No,
L08160,20-10-2025,,Google Organic,Teeth Whitening,Clinic A,Contacted - No Appointment,43,No,
L08161,16-04-2025,,Instagram,General Dentistry,Clinic C,Contacted - No Appointment,11,No,
L08162,06-03-2025,,Google Organic,Teeth Whitening,Clinic A,Contacted - No Appointment,10,No,
L08163,11-01-2025,,Facebook,Teeth Whitening,Clinic A,Contacted - No Appointment,20,No,
L08164,15-07-2025,,Referral,Dental Implant,Clinic A,Contacted - No Appointment,18,No,
L08165,03-05-2025,,Facebook,Invisalign,Clinic D,Not Contacted/Cold,54,No,
L08166,26-11-2025,,Facebook,General Dentistry,Clinic C,Contacted - No Appointment,14,No,
L08167,09-04-2025,P08167,Google Organic,Dental Crown,Clinic D,Appointment Booked,17,Yes,22-04-2025
L08168,17-01-2025,P08168,Facebook,Dental Crown,Clinic B,Appointment Booked,30,Yes,31-01-2025
L08169,04-08-2025,,Google Ads,Root Canal,Clinic C,Contacted - No Appointment,28,No,
L08170,14-08-2025,P08170,Facebook,Dental Implant,Clinic B,Appointment Booked,7,Yes,15-08-2025
L08171,20-12-2025,P08171,Google Ads,Root Canal,Clinic D,Appointment Booked,36,Yes,02-01-2026
L08172,27-04-2025,,Facebook,Root Canal,Clinic C,Contacted - No Appointment,11,No,
L08173,26-08-2025,,Instagram,Invisalign,Clinic C,Not Contacted/Cold,48,No,
L08174,06-01-2025,P08174,Google Ads,Dental Implant,Clinic A,Appointment Booked,24,Yes,20-01-2025
L08175,14-12-2025,,Instagram,Root Canal,Clinic C,Contacted - No Appointment,19,No,
L08176,09-04-2025,,Referral,Dental Crown,Clinic B,Not Contacted/Cold,56,No,
L08177,13-07-2025,P08177,Facebook,Invisalign,Clinic D,Appointment Booked,8,Yes,19-07-2025
L08178,31-07-2025,P08178,Google Ads,Dental Crown,Clinic A,Appointment Booked,6,Yes,07-08-2025
L08179,01-08-2025,P08179,Referral,General Dentistry,Clinic B,Appointment Booked,43,Yes,10-08-2025
L08180,24-04-2025,P08180,Google Organic,Root Canal,Clinic B,Appointment Booked,38,Yes,25-04-2025
L08181,23-12-2025,,Google Ads,General Dentistry,Clinic A,Not Contacted/Cold,60,No,
L08182,11-06-2025,,Facebook,General Dentistry,Clinic A,Contacted - No Appointment,40,No,
L08183,13-07-2025,,Google Organic,Dental Implant,Clinic D,Contacted - No Appointment,22,No,
L08184,20-12-2025,,Instagram,Dental Implant,Clinic C,Contacted - No Appointment,11,No,
L08185,01-12-2025,P08185,Instagram,Root Canal,Clinic D,Appointment Booked,28,Yes,11-12-2025
L08186,07-02-2025,P08186,Instagram,Dental Crown,Clinic D,Appointment Booked,14,Yes,15-02-2025
L08187,06-09-2025,P08187,Google Organic,Root Canal,Clinic B,Appointment Booked,5,Yes,18-09-2025
L08188,09-06-2025,,Facebook,Invisalign,Clinic C,Contacted - No Appointment,10,No,
L08189,28-11-2025,,Google Organic,Dental Crown,Clinic A,Contacted - No Appointment,11,No,
L08190,22-08-2025,P08190,Referral,Dental Implant,Clinic D,Appointment Booked,26,Yes,25-08-2025
L08191,10-10-2025,P08191,Facebook,General Dentistry,Clinic B,Appointment Booked,5,Yes,24-10-2025
